"word","n"
"тдв",1
"тек",1
"текстил",1
"телебаченн",1
"телевізор",1
"телеграм",1
"телерадіокомпан",1
"телефонуют",1
"темп",1
"темперамент",1
"теодолітн",1
"теологічн",1
"теоретикопрактичн",1
"теоретикопрактичнихзавдан",1
"теперішн",1
"терабайт",1
"терас",1
"терен",1
"термометр",1
"термоядерн",1
"термінологі",1
"термінологічн",1
"терміносфер",1
"тернопол",1
"тероборон",1
"терпак",1
"терпимост",1
"терраконд",1
"тестув",1
"тетере",1
"техаськ",1
"техлід",1
"техн",1
"технологійцд",1
"технології",1
"технологіїкомпютерн",1
"технопарк",1
"техпідтримк",1
"тис",1
"тиф",1
"тих",1
"тихонк",1
"тлумаченн",1
"тн",1
"тнм",1
"тнмраз",1
"товарознавств",1
"токар",1
"толерантност",1
"толубк",1
"тон",1
"тональност",1
"тонк",1
"топ",1
"топографічн",1
"топол",1
"торговицьк",1
"торгівельн",1
"торкнул",1
"тортик",1
"торік",1
"тотальн",1
"точност",1
"точніст",1
"точніш",1
"тп",1
"травм",1
"травян",1
"трагед",1
"трагічн",1
"транслюв",1
"транспорт",1
"транспортн",1
"трансформув",1
"трек",1
"трен",1
"тренажер",1
"тренерконсультант",1
"тренувальн",1
"тренуван",1
"тренуванн",1
"третин",1
"третинн",1
"триванн",1
"тридцят",1
"триколісн",1
"трипт",1
"тришар",1
"троф",1
"трошкін",1
"трьохосьов",1
"тупчієнк",1
"турбот",1
"туроператор",1
"тусовщик",1
"тутаєв",1
"тягают",1
"тятян",1
"тік",1
"тімот",1
"уайт",1
"убезпеченн",1
"убор",1
"увест",1
"увечер",1
"уводит",1
"увідповідненн",1
"увійш",1
"угорщин",1
"удар",1
"удач",1
"удвіч",1
"удом",1
"удосконален",1
"удосконалит",1
"ужгород",1
"ужгородськ",1
"ужитков",1
"узагальнит",1
"узгоджен",1
"узяв",1
"уклін",1
"укра",1
"україниірин",1
"українк",1
"україномовн",1
"українств",1
"українськоєвропейськ",1
"україніяк",1
"укрит",1
"укритт",1
"уламк",1
"ультразвуков",1
"улюблен",1
"улян",1
"умовн",1
"уможливлю",1
"уміют",1
"унаочненн",1
"унеможливленн",1
"унесенн",1
"унинішн",1
"універсітет",1
"унік",1
"уособлю",1
"уподобан",1
"уподобанн",1
"управл",1
"управлянн",1
"управляєт",1
"управлін",1
"управлінц",1
"уродженец",1
"уродженц",1
"урокквест",1
"уроц",1
"уряд",1
"урядовц",1
"урізноманітнил",1
"усвідомит",1
"усвідомлюв",1
"усн",1
"успішніст",1
"установк",1
"установлен",1
"установч",1
"устаткуванн",1
"устенк",1
"утвердженн",1
"утворен",1
"утилізац",1
"уточнююч",1
"утрим",1
"ухил",1
"уцоя",1
"учителемметодист",1
"учнямвипускник",1
"учнівслухач",1
"учнівучасник",1
"учніслухач",1
"уявляв",1
"уявляєм",1
"уявляєш",1
"файлов",1
"фактичн",1
"факультативн",1
"фальк",1
"фандрейзер",1
"фантазуванн",1
"фантазі",1
"фарт",1
"фасад",1
"фасилітаці",1
"фаур",1
"фахівцівменеджер",1
"фаїн",1
"федерац",1
"федор",1
"фемінн",1
"фемінізац",1
"феміністичн",1
"феномен",1
"фетіс",1
"флагман",1
"флешмобвистоял",1
"флешпамятт",1
"флорінськ",1
"фмпн",1
"фокальн",1
"фокусуванн",1
"фон",1
"фонов",1
"фоп",1
"формац",1
"форминалагодженн",1
"формулю",1
"формуют",1
"формуєт",1
"форсмажорн",1
"фортечн",1
"фотографі",1
"фотозображенн",1
"фотозон",1
"фотолаборатор",1
"фотоматері",1
"фоторостовськ",1
"фотосес",1
"фраз",1
"фредерік",1
"фрезерплотер",1
"фреймворк",1
"фундамент",1
"фундац",1
"функціонал",1
"функціонуют",1
"фурєстілтьєс",1
"футбольн",1
"фігур",1
"фізикотехнологічн",1
"фізикотехнічн",1
"фізиц",1
"фізкультхвилинк",1
"фізматівськ",1
"фізматівц",1
"фізіолог",1
"фізіологічн",1
"фіксаці",1
"філер",1
"філолог",1
"філоненк",1
"філософськ",1
"фінал",1
"фіналіст",1
"фіналістк",1
"фінансуєт",1
"фінлянді",1
"фінішув",1
"фірмен",1
"фішонг",1
"хабарництв",1
"хавеманн",1
"хайкс",1
"хакатон",1
"характеризуют",1
"характеристичн",1
"характерн",1
"хв",1
"хвилю",1
"хвилюв",1
"херсон",1
"хибн",1
"хлопчик",1
"хмарн",1
"хол",1
"холер",1
"холоднеч",1
"хорош",1
"хочем",1
"християнств",1
"хронолог",1
"хуболт",1
"хх",1
"хіі",1
"цатурян",1
"цепенд",1
"церемоні",1
"циркул",1
"цитуєм",1
"цумарєв",1
"цілепокладанн",1
"цілеспрямован",1
"цілковит",1
"ціннісн",1
"цінніснокомпетентністн",1
"ціперк",1
"чайковськ",1
"чарн",1
"часопис",1
"частак",1
"частинн",1
"чаюв",1
"чаюванн",1
"чев",1
"чекал",1
"чекатимем",1
"чеклист",1
"чемпіон",1
"червен",1
"червон",1
"червонокнижн",1
"червонуват",1
"чергуванн",1
"череп",1
"черз",1
"черкас",1
"чернег",1
"черніг",1
"чесност",1
"четвертак",1
"четвертинн",1
"четвірок",1
"чехі",1
"чимал",1
"чинн",1
"чистіш",1
"читайт",1
"читач",1
"членакореспондент",1
"членкине",1
"членств",1
"чну",1
"чоловік",1
"чорноліськ",1
"чотириколісн",1
"чотирм",1
"чпк",1
"чпу",1
"чубчик",1
"чугаєвськ",1
"чудесн",1
"чудн",1
"чуж",1
"чуйк",1
"чулков",1
"чухн",1
"чуєм",1
"чінчо",1
"чіп",1
"чіпляк",1
"шанс",1
"шануйм",1
"шануют",1
"шаповал",1
"шапц",1
"шарг",1
"шаруват",1
"шаф",1
"шахов",1
"шашк",1
"швайк",1
"шверненк",1
"швидкоплинн",1
"шевченківськ",1
"шевяков",1
"шедевр",1
"шепіт",1
"шерстюк",1
"шест",1
"шестаковськ",1
"шиняєв",1
"шит",1
"шишковськ",1
"шиют",1
"шкарлет",1
"шкарпетк",1
"шквал",1
"шкод",1
"школенк",1
"школисім",1
"школьн",1
"шкурат",1
"шкір",1
"шматочк",1
"шо",1
"шоудефіл",1
"шоурум",1
"шпортюк",1
"штук",1
"шукаюч",1
"шумік",1
"шістьм",1
"щаслив",1
